中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.230.113.136,443,98.98.166.178,US,Frankfurt,隧道,130 ms,183 Mbps,23449 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,448 Mbps,57344 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,664 Mbps,84992 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,65 ms,524 Mbps,67072 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,80 ms,336 Mbps,43008 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,540 Mbps,69120 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,33 ms,5 Mbps,689 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,22 ms,50 Mbps,6508 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,39 ms,57 Mbps,7362 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,0 Mbps,71 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,59 ms,490 Mbps,62771 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,416 Mbps,53350 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,824 Mbps,105472 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,51 ms,513 Mbps,65740 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,69 ms,494 Mbps,63283 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,15 ms,97 Mbps,12492 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,55 ms,51 Mbps,6652 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,145 Mbps,18636 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,403 Mbps,51609 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,72 ms,440 Mbps,56422 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,123 ms,30 Mbps,3944 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,122 ms,176 Mbps,22630 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,133 ms,212 Mbps,27136 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,56 Mbps,7295 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,54 ms,356 Mbps,45568 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,180 Mbps,23142 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,21 ms,65 Mbps,8382 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,38 Mbps,4989 kB/s
144.21.41.185,443,2a0b:21c0:100a:1b5:0:90fb:b93e:4492,DE,Frankfurt,隧道,114 ms,175 Mbps,22425 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,30 ms,34 Mbps,4443 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,23 Mbps,3057 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,150 ms,121 Mbps,15564 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,78 ms,272 Mbps,34816 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,66 ms,44 Mbps,5754 kB/s
144.21.56.205,443,2606:f240:f00:83a7:0:614a:ca2a:af4c,US,Frankfurt,隧道,115 ms,199 Mbps,25497 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,126 ms,51 Mbps,6640 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,202 ms,96 Mbps,12288 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,40 Mbps,5205 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,133 ms,172 Mbps,22016 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,126 ms,43 Mbps,5602 kB/s
158.101.192.233,443,2a0b:21c0:100a:1b1:0:febd:515:aa1f,DE,Frankfurt,隧道,118 ms,100 Mbps,12902 kB/s
130.162.144.191,443,2a09:bac5:4737:1a14::299:22,KR,Seoul,隧道,183 ms,35 Mbps,4587 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,187 ms,34 Mbps,4359 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,31 Mbps,4001 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,125 ms,25 Mbps,3288 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,134 ms,85 Mbps,10956 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,196 ms,108 Mbps,13824 kB/s
8.212.44.95,443,47.76.21.103,HK,Hong Kong,隧道,231 ms,76 Mbps,9845 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,122 ms,17 Mbps,2270 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,130 ms,193 Mbps,24780 kB/s
193.122.109.208,443,217.142.149.56,KR,Seoul,隧道,179 ms,106 Mbps,13619 kB/s
141.148.233.183,443,2a0b:21c0:100a:1b1:0:4069:72f6:4173,DE,Frankfurt,隧道,119 ms,200 Mbps,25600 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,111 ms,161 Mbps,20684 kB/s
8.219.192.7,443,8.222.213.200,SG,Singapore,隧道,236 ms,52 Mbps,6703 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,58 ms,226 Mbps,28979 kB/s
