中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,328 Mbps,41984 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,381 Mbps,48844 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,536 Mbps,68710 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,18 ms,968 Mbps,123904 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1112 Mbps,142336 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,167 Mbps,21401 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,62 ms,47 Mbps,6029 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,17 ms,26 Mbps,3349 kB/s
18.216.55.100,443,18.216.55.100,US,Toronto,中转,56 ms,348 Mbps,44646 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,32 ms,968 Mbps,123904 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,52 ms,483 Mbps,61849 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,14 Mbps,1903 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:99,US,Los Angeles,隧道,41 ms,47 Mbps,6053 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:47,US,Los Angeles,隧道,44 ms,70 Mbps,8986 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,22 ms,369 Mbps,47308 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,38 ms,549 Mbps,70348 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,34 ms,620 Mbps,79462 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,317 Mbps,40652 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,53 ms,18 Mbps,2324 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,238 ms,1040 Mbps,133120 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,37 ms,536 Mbps,68608 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,148 ms,107 Mbps,13721 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,55 ms,350 Mbps,44851 kB/s
129.159.32.14,443,129.159.32.14,US,San Jose,中转,33 ms,856 Mbps,109568 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,133 ms,124 Mbps,15872 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,215 ms,122 Mbps,15667 kB/s
152.67.153.152,443,2a0b:21c0:100a:1b5:0:ee28:3284:a41a,DE,Frankfurt,隧道,151 ms,109 Mbps,14028 kB/s
