中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,58 Mbps,7550 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,49 Mbps,6369 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,83 Mbps,10649 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,236 Mbps,30310 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,872 Mbps,111616 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,245 Mbps,31436 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,203 Mbps,26009 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,112 ms,332 Mbps,42598 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,481 Mbps,61644 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,78 ms,318 Mbps,40755 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,475 Mbps,60825 kB/s
130.61.23.77,443,130.61.23.77,DE,124 Mbps,15872 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,63 ms,308 Mbps,39424 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,220 Mbps,28160 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,243 Mbps,31129 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,46 Mbps,5983 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,7 ms,1 Mbps,239 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,70 ms,310 Mbps,39731 kB/s
129.146.46.164,443,129.146.46.164,300 Mbps,38502 kB/s
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,95 ms,348 Mbps,44646 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,262 Mbps,33587 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,103 ms,290 Mbps,37171 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,111 ms,80 Mbps,10240 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,66 ms,294 Mbps,37683 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,116 Mbps,14950 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,81 ms,289 Mbps,37068 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,107 ms,48 Mbps,6160 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,254 Mbps,32563 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,113 ms,276 Mbps,35328 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,46 Mbps,5893 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,43 Mbps,5565 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,213 Mbps,27340 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,75 ms,8 Mbps,1041 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,134 ms,49 Mbps,6278 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,135 ms,162 Mbps,20787 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,49 Mbps,6320 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,105 ms,47 Mbps,6075 kB/s
