中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,1024 Mbps,131072 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,19 ms,5 Mbps,754 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,53 ms,507 Mbps,64921 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,64 ms,351 Mbps,44953 kB/s
141.144.207.214,443,2a0b:21c0:100a:1b1:0:c12d:fe95:4777,DE,Frankfurt,隧道,111 ms,173 Mbps,22220 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,382 Mbps,48947 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,468 Mbps,59904 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,472 Mbps,60518 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,156 Mbps,20070 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,23 ms,63 Mbps,8150 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,11 ms,499 Mbps,63897 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,135 Mbps,17305 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,427 Mbps,54681 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,185 Mbps,23756 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,53 ms,351 Mbps,44953 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,26 ms,59 Mbps,7596 kB/s
130.61.23.77,443,130.61.23.77,DE,172 Mbps,22118 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,308 Mbps,39526 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,108 ms,37 Mbps,4776 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,60 ms,501 Mbps,64204 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,42 Mbps,5392 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,30 ms,48 Mbps,6258 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,64 ms,445 Mbps,57036 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,34 ms,83 Mbps,10649 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,35 ms,58 Mbps,7454 kB/s
