中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,6 ms,1608 Mbps,205824 kB/s,205824.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,10 ms,1520 Mbps,194560 kB/s,194560.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,11 ms,722 Mbps,92467 kB/s,92467.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,674 Mbps,86323 kB/s,86323.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,82 ms,481 Mbps,61644 kB/s,61644.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,472 Mbps,60416 kB/s,60416.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,376 Mbps,48230 kB/s,48230.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,345 Mbps,44236 kB/s,44236.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,82 ms,344 Mbps,44032 kB/s,44032.0
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,72 ms,313 Mbps,40140 kB/s,40140.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,305 Mbps,39116 kB/s,39116.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,283 Mbps,36249 kB/s,36249.0
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,77 ms,280 Mbps,35942 kB/s,35942.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,278 Mbps,35635 kB/s,35635.0
193.123.61.156,443,2a0b:21c0:1007:1ca:0:e1d9:b30:55c0,DE,Frankfurt,隧道,94 ms,276 Mbps,35328 kB/s,35328.0
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,71 ms,231 Mbps,29593 kB/s,29593.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,227 Mbps,29081 kB/s,29081.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,227 Mbps,29081 kB/s,29081.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,222 Mbps,28467 kB/s,28467.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,175 ms,142 Mbps,18227 kB/s,18227.0
144.24.175.174,443,98.98.166.174,US,Frankfurt,隧道,91 ms,135 Mbps,17305 kB/s,17305.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,116 Mbps,14848 kB/s,14848.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,215 ms,110 Mbps,14131 kB/s,14131.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,81 Mbps,10444 kB/s,10444.0
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,205 ms,75 Mbps,9696 kB/s,9696.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,242 ms,70 Mbps,9055 kB/s,9055.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,58 Mbps,7523 kB/s,7523.0
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,244 ms,53 Mbps,6872 kB/s,6872.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,49 Mbps,6353 kB/s,6353.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,48 Mbps,6201 kB/s,6201.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,46 Mbps,5944 kB/s,5944.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,97 ms,44 Mbps,5724 kB/s,5724.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,43 Mbps,5627 kB/s,5627.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,41 Mbps,5314 kB/s,5314.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,39 Mbps,5022 kB/s,5022.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,183 ms,39 Mbps,5017 kB/s,5017.0
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,196 ms,38 Mbps,4959 kB/s,4959.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,36 Mbps,4612 kB/s,4612.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,228 ms,35 Mbps,4604 kB/s,4604.0
130.162.144.191,443,2a09:bac5:4731:155::22:eb,KR,Seoul,隧道,214 ms,33 Mbps,4309 kB/s,4309.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,33 Mbps,4243 kB/s,4243.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,252 ms,22 Mbps,2865 kB/s,2865.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,21 Mbps,2747 kB/s,2747.0
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,236 ms,8 Mbps,1086 kB/s,1086.0
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,233 ms,3 Mbps,463 kB/s,463.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,3 Mbps,424 kB/s,424.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,256 ms,2 Mbps,298 kB/s,298.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,153 ms,0 Mbps,49 kB/s,49.0
