中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,698 Mbps,89395 kB/s,89395.0
3.144.191.4,443,3.144.191.4,US,Columbus,中转,20 ms,658 Mbps,84275 kB/s,84275.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,53 ms,528 Mbps,67686 kB/s,67686.0
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,63 ms,458 Mbps,58675 kB/s,58675.0
152.67.251.232,443,152.67.251.232,US,San Jose,中转,96 ms,438 Mbps,56115 kB/s,56115.0
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,82 ms,406 Mbps,52019 kB/s,52019.0
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,68 ms,392 Mbps,50176 kB/s,50176.0
194.36.24.34,443,194.36.24.34,US,San Jose,中转,89 ms,388 Mbps,49766 kB/s,49766.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,385 Mbps,49356 kB/s,49356.0
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,95 ms,380 Mbps,48640 kB/s,48640.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,89 ms,347 Mbps,44441 kB/s,44441.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,317 Mbps,40652 kB/s,40652.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,309 Mbps,39628 kB/s,39628.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,303 Mbps,38809 kB/s,38809.0
192.18.130.65,443,192.18.130.65,US,San Jose,中转,96 ms,293 Mbps,37580 kB/s,37580.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,87 ms,286 Mbps,36659 kB/s,36659.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,88 ms,286 Mbps,36659 kB/s,36659.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,100 ms,283 Mbps,36249 kB/s,36249.0
138.2.144.1,443,2606:f240:f00:46c4:0:7292:7b3a:4b14,US,Frankfurt,隧道,115 ms,276 Mbps,35328 kB/s,35328.0
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,69 ms,272 Mbps,34816 kB/s,34816.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,264 Mbps,33792 kB/s,33792.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,100 ms,260 Mbps,33280 kB/s,33280.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,79 ms,256 Mbps,32870 kB/s,32870.0
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,97 ms,251 Mbps,32153 kB/s,32153.0
141.144.199.222,443,2a0b:21c0:100a:1b1:0:9656:b696:7119,DE,Frankfurt,隧道,97 ms,247 Mbps,31641 kB/s,31641.0
144.24.186.83,443,2a0b:21c0:100a:1b2:0:8030:d22:d553,DE,Frankfurt,隧道,125 ms,240 Mbps,30720 kB/s,30720.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,240 Mbps,30720 kB/s,30720.0
143.47.189.109,443,2a0b:21c0:1007:1ca:0:dfb0:e5cc:7bc1,DE,Frankfurt,隧道,126 ms,228 Mbps,29184 kB/s,29184.0
152.70.57.208,443,2606:f240:f00:6acf:0:a81f:2a30:1e21,US,Frankfurt,隧道,135 ms,223 Mbps,28569 kB/s,28569.0
158.178.149.159,443,2606:f240:f00:eaf1:0:a376:d091:a423,US,Frankfurt,隧道,113 ms,221 Mbps,28364 kB/s,28364.0
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,112 ms,209 Mbps,26828 kB/s,26828.0
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,133 ms,160 Mbps,20582 kB/s,20582.0
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,125 ms,156 Mbps,20070 kB/s,20070.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,156 Mbps,19968 kB/s,19968.0
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,116 ms,129 Mbps,16588 kB/s,16588.0
