中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,832 Mbps,106496 kB/s,106496.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,58 ms,556 Mbps,71168 kB/s,71168.0
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,56 ms,544 Mbps,69632 kB/s,69632.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,473 Mbps,60620 kB/s,60620.0
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,56 ms,473 Mbps,60620 kB/s,60620.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,50 ms,443 Mbps,56729 kB/s,56729.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,432 Mbps,55296 kB/s,55296.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,52 ms,421 Mbps,53964 kB/s,53964.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,417 Mbps,53452 kB/s,53452.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,47 ms,358 Mbps,45875 kB/s,45875.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,246 Mbps,31539 kB/s,31539.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,126 ms,196 Mbps,25190 kB/s,25190.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,189 Mbps,24268 kB/s,24268.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,165 Mbps,21196 kB/s,21196.0
8.219.201.245,443,47.245.114.12,SG,Singapore,隧道,212 ms,70 Mbps,9053 kB/s,9053.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,46 Mbps,5904 kB/s,5904.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,45 Mbps,5801 kB/s,5801.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,227 ms,42 Mbps,5460 kB/s,5460.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,42 Mbps,5458 kB/s,5458.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,175 ms,40 Mbps,5145 kB/s,5145.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,21 Mbps,2796 kB/s,2796.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,969 kB/s,969.0
129.146.46.164,443,129.146.46.164,US,321 Mbps,41164 kB/s,,,,
