中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,23 ms,904 Mbps,115712 kB/s,115712.0
35.202.158.120,443,35.202.158.120,US,Chicago,中转,69 ms,451 Mbps,57753 kB/s,57753.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,449 Mbps,57548 kB/s,57548.0
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,79 ms,377 Mbps,48332 kB/s,48332.0
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,69 ms,348 Mbps,44544 kB/s,44544.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,328 Mbps,41984 kB/s,41984.0
192.18.130.65,443,192.18.130.65,US,San Jose,中转,115 ms,322 Mbps,41267 kB/s,41267.0
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,80 ms,312 Mbps,40038 kB/s,40038.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,99 ms,305 Mbps,39116 kB/s,39116.0
184.169.181.217,443,184.169.181.217,US,Seattle,中转,76 ms,293 Mbps,37580 kB/s,37580.0
192.9.146.103,443,192.9.146.103,US,Seattle,中转,76 ms,282 Mbps,36147 kB/s,36147.0
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,138 ms,276 Mbps,35328 kB/s,35328.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,268 Mbps,34406 kB/s,34406.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,267 Mbps,34201 kB/s,34201.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,248 Mbps,31744 kB/s,31744.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,247 Mbps,31641 kB/s,31641.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,80 ms,243 Mbps,31129 kB/s,31129.0
158.178.154.78,443,2a0b:21c0:100a:1b2:0:72aa:753d:748,DE,Frankfurt,隧道,100 ms,220 Mbps,28262 kB/s,28262.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,212 Mbps,27238 kB/s,27238.0
129.146.46.164,443,129.146.46.164,US,Salt Lake City,中转,96 ms,205 Mbps,26316 kB/s,26316.0
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,116 ms,169 Mbps,21708 kB/s,21708.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,164 Mbps,20992 kB/s,20992.0
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,156 Mbps,20070 kB/s,20070.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,197 ms,127 Mbps,16281 kB/s,16281.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,116 Mbps,14950 kB/s,14950.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,108 Mbps,13824 kB/s,13824.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,209 ms,86 Mbps,11059 kB/s,11059.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,84 Mbps,10752 kB/s,10752.0
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,197 ms,74 Mbps,9566 kB/s,9566.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,67 Mbps,8669 kB/s,8669.0
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,119 ms,66 Mbps,8527 kB/s,8527.0
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,225 ms,64 Mbps,8264 kB/s,8264.0
129.146.7.98,443,2a09:bac1:76a0:e18::26a:6a,US,Los Angeles,隧道,62 ms,55 Mbps,7064 kB/s,7064.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,213 ms,52 Mbps,6750 kB/s,6750.0
129.146.16.219,443,129.146.16.219,US,San Jose,中转,92 ms,49 Mbps,6358 kB/s,6358.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,116 ms,48 Mbps,6268 kB/s,6268.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,48 Mbps,6256 kB/s,6256.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,48 Mbps,6223 kB/s,6223.0
