中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,781 Mbps,100044 kB/s,100044.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,541 Mbps,69324 kB/s,69324.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,539 Mbps,69017 kB/s,69017.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,45 ms,495 Mbps,63385 kB/s,63385.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,53 ms,465 Mbps,59596 kB/s,59596.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,427 Mbps,54681 kB/s,54681.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,202 Mbps,25907 kB/s,25907.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,168 Mbps,21606 kB/s,21606.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,160 Mbps,20480 kB/s,20480.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,158 Mbps,20275 kB/s,20275.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,143 ms,154 Mbps,19763 kB/s,19763.0
150.230.107.89,443,2602:ffe4:407:20d9:0:436f:8bf8:ddad,SG,Singapore,隧道,205 ms,86 Mbps,11059 kB/s,11059.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,162 ms,47 Mbps,6051 kB/s,6051.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,45 Mbps,5833 kB/s,5833.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,45 Mbps,5762 kB/s,5762.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,42 Mbps,5424 kB/s,5424.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,141 ms,41 Mbps,5356 kB/s,5356.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,145 ms,40 Mbps,5190 kB/s,5190.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,40 Mbps,5174 kB/s,5174.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,120 ms,40 Mbps,5132 kB/s,5132.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,39 Mbps,5077 kB/s,5077.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,197 ms,10 Mbps,1283 kB/s,1283.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,47 ms,6 Mbps,825 kB/s,825.0
129.146.46.164,443,129.146.46.164,360 Mbps,46182 kB/s,,,,,
