中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,777 Mbps,99532 kB/s,99532.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,64 ms,492 Mbps,63078 kB/s,63078.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,463 Mbps,59289 kB/s,59289.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,460 Mbps,58880 kB/s,58880.0
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,63 ms,440 Mbps,56320 kB/s,56320.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,390 Mbps,49971 kB/s,49971.0
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,84 ms,379 Mbps,48537 kB/s,48537.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,77 ms,361 Mbps,46284 kB/s,46284.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,79 ms,357 Mbps,45772 kB/s,45772.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,348 Mbps,44544 kB/s,44544.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,308 Mbps,39526 kB/s,39526.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,295 Mbps,37785 kB/s,37785.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,73 ms,292 Mbps,37478 kB/s,37478.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,268 Mbps,34304 kB/s,34304.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,232 Mbps,29696 kB/s,29696.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,221 Mbps,28364 kB/s,28364.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,116 Mbps,14950 kB/s,14950.0
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,234 ms,58 Mbps,7519 kB/s,7519.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,47 Mbps,6100 kB/s,6100.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,46 Mbps,5952 kB/s,5952.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,85 ms,42 Mbps,5493 kB/s,5493.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,39 Mbps,5017 kB/s,5017.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,36 Mbps,4647 kB/s,4647.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,962 kB/s,962.0
