中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,880 Mbps,112640 kB/s,112640.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,824 Mbps,105472 kB/s,105472.0
192.18.130.65,443,192.18.130.65,US,San Jose,中转,15 ms,758 Mbps,97075 kB/s,97075.0
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,45 ms,570 Mbps,73011 kB/s,73011.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,562 Mbps,71987 kB/s,71987.0
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,53 ms,516 Mbps,66150 kB/s,66150.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,57 ms,500 Mbps,64102 kB/s,64102.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,494 Mbps,63283 kB/s,63283.0
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,37 ms,417 Mbps,53452 kB/s,53452.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,314 Mbps,40243 kB/s,40243.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,38 ms,261 Mbps,33484 kB/s,33484.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,120 ms,222 Mbps,28467 kB/s,28467.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,194 Mbps,24883 kB/s,24883.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,158 ms,160 Mbps,20480 kB/s,20480.0
193.123.38.223,443,2a0b:21c0:1007:c8:0:6058:dc17:8f6d,DE,Frankfurt,隧道,157 ms,147 Mbps,18841 kB/s,18841.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,145 Mbps,18636 kB/s,18636.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,145 Mbps,18636 kB/s,18636.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,140 ms,142 Mbps,18227 kB/s,18227.0
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,140 ms,128 Mbps,16486 kB/s,16486.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,128 Mbps,16486 kB/s,16486.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,169 ms,120 Mbps,15462 kB/s,15462.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,108 Mbps,13926 kB/s,13926.0
146.56.137.229,443,2607:a400:a:6c:0:1c13:e7fe:894,US,Los Angeles,隧道,190 ms,94 Mbps,12083 kB/s,12083.0
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,27 ms,84 Mbps,10854 kB/s,10854.0
129.154.50.220,443,2602:ffe4:407:20da:0:450e:315e:b981,SG,Singapore,隧道,198 ms,84 Mbps,10854 kB/s,10854.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,191 ms,84 Mbps,10752 kB/s,10752.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,273 ms,80 Mbps,10240 kB/s,10240.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,61 ms,49 Mbps,6351 kB/s,6351.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,163 ms,49 Mbps,6283 kB/s,6283.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,47 Mbps,6132 kB/s,6132.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,46 Mbps,5888 kB/s,5888.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,117 ms,45 Mbps,5826 kB/s,5826.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,163 ms,45 Mbps,5773 kB/s,5773.0
