中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,700 Mbps,89600 kB/s,89600.0
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,51 ms,518 Mbps,66355 kB/s,66355.0
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,54 ms,483 Mbps,61849 kB/s,61849.0
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,50 ms,474 Mbps,60723 kB/s,60723.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,460 Mbps,58982 kB/s,58982.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,60 ms,447 Mbps,57241 kB/s,57241.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,48 ms,427 Mbps,54681 kB/s,54681.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,424 Mbps,54272 kB/s,54272.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,297 Mbps,38092 kB/s,38092.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,231 Mbps,29593 kB/s,29593.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,161 Mbps,20684 kB/s,20684.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,146 Mbps,18739 kB/s,18739.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,48 Mbps,6163 kB/s,6163.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,46 Mbps,6002 kB/s,6002.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,44 Mbps,5680 kB/s,5680.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,43 Mbps,5597 kB/s,5597.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,41 Mbps,5370 kB/s,5370.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,207 ms,40 Mbps,5211 kB/s,5211.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,190 ms,38 Mbps,4904 kB/s,4904.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,208 ms,34 Mbps,4382 kB/s,4382.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,180 ms,31 Mbps,4055 kB/s,4055.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,216 ms,27 Mbps,3472 kB/s,3472.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,17 Mbps,2284 kB/s,2284.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,127 ms,0 Mbps,56 kB/s,56.0
